date,hour,border,currency,price,cap_offered_mw,cap_allocated_mw
2026-03-01,20,HU-UA,EUR,64.88,618,618
2026-03-01,21,HU-UA,EUR,96.39,524,524
2026-03-01,22,HU-UA,EUR,141.18,419,419
2026-03-01,23,HU-UA,EUR,150.22,386,386
2026-03-01,24,HU-UA,EUR,211.55,391,391
2026-03-01,1,MD-UA,EUR,7.11,60,60
2026-03-01,2,MD-UA,EUR,7.11,60,60
2026-03-01,3,MD-UA,EUR,7.11,60,60
2026-03-01,4,MD-UA,EUR,7.11,60,60
2026-03-01,5,MD-UA,EUR,5.5,60,60
2026-03-01,6,MD-UA,EUR,5,90,90
2026-03-01,7,MD-UA,EUR,5,100,100
2026-03-01,8,MD-UA,EUR,14.99,90,90
2026-03-01,9,MD-UA,EUR,25,60,60
2026-03-01,10,MD-UA,EUR,25,60,60
2026-03-01,11,MD-UA,EUR,17.99,60,60
2026-03-01,12,MD-UA,EUR,17.99,60,60
2026-03-01,13,MD-UA,EUR,17.99,60,60
2026-03-01,14,MD-UA,EUR,17.99,60,60
2026-03-01,15,MD-UA,EUR,60,60,60
2026-03-01,16,MD-UA,EUR,5,100,100
2026-03-01,17,MD-UA,EUR,0,100,55
2026-03-01,18,MD-UA,EUR,0,100,54
2026-03-01,19,MD-UA,EUR,0,100,54
2026-03-01,20,MD-UA,EUR,0,100,54
2026-03-01,21,MD-UA,EUR,0,100,51
2026-03-01,22,MD-UA,EUR,0,100,81
2026-03-01,23,MD-UA,EUR,0.88,70,70
2026-03-01,24,MD-UA,EUR,0,60,49
2026-03-01,1,PL-UA,EUR,14.16,272,272
2026-03-01,2,PL-UA,EUR,14.16,254,254
2026-03-01,3,PL-UA,EUR,14.16,254,254
2026-03-01,4,PL-UA,EUR,14.16,254,254
2026-03-01,5,PL-UA,EUR,14.16,272,272
2026-03-01,6,PL-UA,EUR,14.16,267,267
2026-03-01,7,PL-UA,EUR,14.16,265,265
2026-03-01,8,PL-UA,EUR,14.16,267,267
2026-03-01,9,PL-UA,EUR,14.16,272,272
2026-03-01,10,PL-UA,EUR,10.62,272,272
2026-03-01,11,PL-UA,EUR,28,272,272
2026-03-01,12,PL-UA,EUR,28,272,272
2026-03-01,13,PL-UA,EUR,28,272,272
2026-03-01,14,PL-UA,EUR,34,272,272
2026-03-01,15,PL-UA,EUR,29.37,289,289
2026-03-01,16,PL-UA,EUR,55.9,318,318
2026-03-01,17,PL-UA,EUR,76,337,337
2026-03-01,18,PL-UA,EUR,74,337,337
2026-03-01,19,PL-UA,EUR,62,337,337
2026-03-01,20,PL-UA,EUR,58,318,318
2026-03-01,21,PL-UA,EUR,44.87,282,282
2026-03-01,22,PL-UA,EUR,37.64,265,265
2026-03-01,23,PL-UA,EUR,14.16,252,252
2026-03-01,24,PL-UA,EUR,14.16,254,254
2026-03-01,1,RO-UA,EUR,211.55,128,128
2026-03-01,2,RO-UA,EUR,211.55,132,132
2026-03-01,3,RO-UA,EUR,26.71,132,132
2026-03-01,4,RO-UA,EUR,36.56,132,132
2026-03-01,5,RO-UA,EUR,26.71,150,150
2026-03-01,6,RO-UA,EUR,19.99,187,187
2026-03-01,7,RO-UA,EUR,35.11,186,186
2026-03-01,8,RO-UA,EUR,211.55,166,166
2026-03-01,9,RO-UA,EUR,450,128,128
2026-03-01,10,RO-UA,EUR,450,86,86
2026-03-01,11,RO-UA,EUR,450,86,86
2026-03-01,12,RO-UA,EUR,469.67,64,64
2026-03-01,13,RO-UA,EUR,469.67,64,64
2026-03-01,14,RO-UA,EUR,450,86,85
2026-03-01,15,RO-UA,EUR,352,125,125
2026-03-01,16,RO-UA,EUR,352,153,153
2026-03-01,17,RO-UA,EUR,137.99,213,213
2026-03-01,18,RO-UA,EUR,113.7,256,256
2026-03-01,19,RO-UA,EUR,106.2,256,256
2026-03-01,20,RO-UA,EUR,110.6,238,238
2026-03-01,21,RO-UA,EUR,157,203,203
2026-03-01,22,RO-UA,EUR,211.55,164,164
2026-03-01,23,RO-UA,EUR,211.55,152,152
2026-03-01,24,RO-UA,EUR,88.55,154,154
2026-03-01,1,SK-UA,EUR,30.4,147,147
2026-03-01,2,SK-UA,EUR,22,151,151
2026-03-01,3,SK-UA,EUR,13,186,186
2026-03-01,4,SK-UA,EUR,13,186,186
2026-03-01,5,SK-UA,EUR,12,204,204
2026-03-01,6,SK-UA,EUR,12.44,241,241
2026-03-01,7,SK-UA,EUR,22.9,240,240
2026-03-01,8,SK-UA,EUR,29.69,185,185
2026-03-01,9,SK-UA,EUR,36.09,147,147
2026-03-01,10,SK-UA,EUR,250,105,105
2026-03-01,11,SK-UA,EUR,300,105,105
2026-03-01,12,SK-UA,EUR,420.69,83,83
2026-03-01,13,SK-UA,EUR,420.69,83,83
2026-03-01,14,SK-UA,EUR,300,105,105
2026-03-01,15,SK-UA,EUR,88,144,144
2026-03-01,16,SK-UA,EUR,83.3,172,172
2026-03-01,17,SK-UA,EUR,94.4,232,232
2026-03-01,18,SK-UA,EUR,78.8,275,275
2026-03-01,19,SK-UA,EUR,72.6,275,275
2026-03-01,20,SK-UA,EUR,75.8,257,257
2026-03-01,21,SK-UA,EUR,100,222,222
2026-03-01,22,SK-UA,EUR,83,183,183
2026-03-01,23,SK-UA,EUR,60,206,206
2026-03-01,24,SK-UA,EUR,28.8,173,173
2026-03-01,1,UA-HU,EUR,0,0,0
2026-03-01,2,UA-HU,EUR,0,0,0
2026-03-01,3,UA-HU,EUR,0,0,0
2026-03-01,4,UA-HU,EUR,0,0,0
2026-03-01,5,UA-HU,EUR,0,0,0
2026-03-01,6,UA-HU,EUR,0,0,0
2026-03-01,7,UA-HU,EUR,0,0,0
2026-03-01,8,UA-HU,EUR,0,0,0
2026-03-01,9,UA-HU,EUR,0,0,0
2026-03-01,10,UA-HU,EUR,0,0,0
2026-03-01,11,UA-HU,EUR,0,0,0
2026-03-01,12,UA-HU,EUR,0,0,0
2026-03-01,13,UA-HU,EUR,0,0,0
2026-03-01,14,UA-HU,EUR,0,0,0
2026-03-01,15,UA-HU,EUR,0,0,0
2026-03-01,16,UA-HU,EUR,0,0,0
2026-03-01,17,UA-HU,EUR,0,0,0
2026-03-01,18,UA-HU,EUR,0,0,0
2026-03-01,19,UA-HU,EUR,0,0,0
2026-03-01,20,UA-HU,EUR,0,0,0
2026-03-01,21,UA-HU,EUR,0,0,0
2026-03-01,22,UA-HU,EUR,0,0,0
2026-03-01,23,UA-HU,EUR,0,0,0
2026-03-01,24,UA-HU,EUR,0,0,0
2026-03-01,1,UA-MD,EUR,0,0,0
2026-03-01,2,UA-MD,EUR,0,0,0
2026-03-01,3,UA-MD,EUR,0,0,0
2026-03-01,4,UA-MD,EUR,0,0,0
2026-03-01,5,UA-MD,EUR,0,0,0
2026-03-01,6,UA-MD,EUR,0,0,0
2026-03-01,7,UA-MD,EUR,0,0,0
2026-03-01,8,UA-MD,EUR,0,0,0
2026-03-01,9,UA-MD,EUR,0,0,0
2026-03-01,10,UA-MD,EUR,0,0,0
2026-03-01,11,UA-MD,EUR,0,0,0
2026-03-01,12,UA-MD,EUR,0,0,0
2026-03-01,13,UA-MD,EUR,0,0,0
2026-03-01,14,UA-MD,EUR,0,0,0
2026-03-01,15,UA-MD,EUR,0,0,0
2026-03-01,16,UA-MD,EUR,0,0,0
2026-03-01,17,UA-MD,EUR,0,0,0
2026-03-01,18,UA-MD,EUR,0,0,0
2026-03-01,19,UA-MD,EUR,0,0,0
2026-03-01,20,UA-MD,EUR,0,0,0
2026-03-01,21,UA-MD,EUR,0,0,0
2026-03-01,22,UA-MD,EUR,0,0,0
2026-03-01,23,UA-MD,EUR,0,0,0
2026-03-01,24,UA-MD,EUR,0,0,0
2026-03-01,1,UA-PL,EUR,0,0,0
2026-03-01,2,UA-PL,EUR,0,0,0
2026-03-01,3,UA-PL,EUR,0,0,0
2026-03-01,4,UA-PL,EUR,0,0,0
2026-03-01,5,UA-PL,EUR,0,0,0
2026-03-01,6,UA-PL,EUR,0,0,0
2026-03-01,7,UA-PL,EUR,0,0,0
2026-03-01,8,UA-PL,EUR,0,0,0
2026-03-01,9,UA-PL,EUR,0,0,0
2026-03-01,10,UA-PL,EUR,0,0,0
2026-03-01,11,UA-PL,EUR,0,0,0
2026-03-01,12,UA-PL,EUR,0,0,0
2026-03-01,13,UA-PL,EUR,0,0,0
2026-03-01,14,UA-PL,EUR,0,0,0
2026-03-01,15,UA-PL,EUR,0,0,0
2026-03-01,16,UA-PL,EUR,0,0,0
2026-03-01,17,UA-PL,EUR,0,0,0
2026-03-01,18,UA-PL,EUR,0,0,0
2026-03-01,19,UA-PL,EUR,0,0,0
2026-03-01,20,UA-PL,EUR,0,0,0
2026-03-01,21,UA-PL,EUR,0,0,0
2026-03-01,22,UA-PL,EUR,0,0,0
2026-03-01,23,UA-PL,EUR,0,0,0
2026-03-01,24,UA-PL,EUR,0,0,0
2026-03-01,1,UA-RO,EUR,0,0,0
2026-03-01,2,UA-RO,EUR,0,0,0
2026-03-01,3,UA-RO,EUR,0,0,0
2026-03-01,4,UA-RO,EUR,0,0,0
2026-03-01,5,UA-RO,EUR,0,0,0
2026-03-01,6,UA-RO,EUR,0,0,0
2026-03-01,7,UA-RO,EUR,0,0,0
2026-03-01,8,UA-RO,EUR,0,0,0
2026-03-01,9,UA-RO,EUR,0,0,0
2026-03-01,10,UA-RO,EUR,0,0,0
2026-03-01,11,UA-RO,EUR,0,0,0
2026-03-01,12,UA-RO,EUR,0,0,0
2026-03-01,13,UA-RO,EUR,0,0,0
2026-03-01,14,UA-RO,EUR,0,0,0
2026-03-01,15,UA-RO,EUR,0,0,0
2026-03-01,16,UA-RO,EUR,0,0,0
2026-03-01,17,UA-RO,EUR,0,0,0
2026-03-01,18,UA-RO,EUR,0,0,0
2026-03-01,19,UA-RO,EUR,0,0,0
2026-03-01,20,UA-RO,EUR,0,0,0
2026-03-01,21,UA-RO,EUR,0,0,0
2026-03-01,22,UA-RO,EUR,0,0,0
2026-03-01,23,UA-RO,EUR,0,0,0
2026-03-01,24,UA-RO,EUR,0,0,0
2026-03-01,1,UA-SK,EUR,0,0,0
2026-03-01,2,UA-SK,EUR,0,0,0
2026-03-01,3,UA-SK,EUR,0,0,0
2026-03-01,4,UA-SK,EUR,0,0,0
2026-03-01,5,UA-SK,EUR,0,0,0
2026-03-01,6,UA-SK,EUR,0,0,0
2026-03-01,7,UA-SK,EUR,0,0,0
2026-03-01,8,UA-SK,EUR,0,0,0
2026-03-01,9,UA-SK,EUR,0,0,0
2026-03-01,10,UA-SK,EUR,0,0,0
2026-03-01,11,UA-SK,EUR,0,0,0
2026-03-01,12,UA-SK,EUR,0,0,0
2026-03-01,13,UA-SK,EUR,0,0,0
2026-03-01,14,UA-SK,EUR,0,0,0
2026-03-01,15,UA-SK,EUR,0,0,0
2026-03-01,16,UA-SK,EUR,0,0,0
2026-03-01,17,UA-SK,EUR,0,0,0
2026-03-01,18,UA-SK,EUR,0,0,0
2026-03-01,19,UA-SK,EUR,0,0,0
2026-03-01,20,UA-SK,EUR,0,0,0
2026-03-01,21,UA-SK,EUR,0,0,0
2026-03-01,22,UA-SK,EUR,0,0,0
2026-03-01,23,UA-SK,EUR,0,0,0
2026-03-01,24,UA-SK,EUR,0,0,0
2026-03-02,1,HU-UA,EUR,211.55,297,297
2026-03-02,2,HU-UA,EUR,211.55,297,297
2026-03-02,3,HU-UA,EUR,25,327,327
2026-03-02,4,HU-UA,EUR,22,327,327
2026-03-02,5,HU-UA,EUR,22,375,375
2026-03-02,6,HU-UA,EUR,8.11,407,407
2026-03-02,7,HU-UA,EUR,7.45,503,503
2026-03-02,8,HU-UA,EUR,5,555,555
2026-03-02,9,HU-UA,EUR,5.89,516,516
2026-03-02,10,HU-UA,EUR,5,469,469
2026-03-02,11,HU-UA,EUR,4.91,469,469
2026-03-02,12,HU-UA,EUR,4.06,469,469
2026-03-02,13,HU-UA,EUR,15,439,439
2026-03-02,14,HU-UA,EUR,17.7,391,391
2026-03-02,15,HU-UA,EUR,42.24,439,439
2026-03-02,16,HU-UA,EUR,78,420,420
2026-03-02,17,HU-UA,EUR,77.4,684,684
2026-03-02,18,HU-UA,EUR,49.33,800,800
2026-03-02,19,HU-UA,EUR,43.1,800,800
2026-03-02,20,HU-UA,EUR,52,742,742
2026-03-02,21,HU-UA,EUR,77.12,628,628
2026-03-02,22,HU-UA,EUR,211.55,514,514
2026-03-02,23,HU-UA,EUR,230,340,340
2026-03-02,24,HU-UA,EUR,211.55,374,374
2026-03-02,1,PL-UA,EUR,15.59,219,219
2026-03-02,2,PL-UA,EUR,14.16,219,219
2026-03-02,3,PL-UA,EUR,14.16,219,219
2026-03-02,4,PL-UA,EUR,14.16,219,219
2026-03-02,5,PL-UA,EUR,14.16,237,237
2026-03-02,6,PL-UA,EUR,14.16,249,249
2026-03-02,7,PL-UA,EUR,14.16,282,282
2026-03-02,8,PL-UA,EUR,14.16,302,302
2026-03-02,9,PL-UA,EUR,14.16,289,289
2026-03-02,10,PL-UA,EUR,9.64,272,272
2026-03-02,11,PL-UA,EUR,9.64,272,272
2026-03-02,12,PL-UA,EUR,9.64,272,272
2026-03-02,13,PL-UA,EUR,12.23,272,272
2026-03-02,14,PL-UA,EUR,16.5,254,254
2026-03-02,15,PL-UA,EUR,24,272,272
2026-03-02,16,PL-UA,EUR,40.59,265,265
2026-03-02,17,PL-UA,EUR,0,0,0
2026-03-02,18,PL-UA,EUR,0,0,0
2026-03-02,19,PL-UA,EUR,0,0,0
2026-03-02,20,PL-UA,EUR,0,0,0
2026-03-02,21,PL-UA,EUR,0,0,0
2026-03-02,22,PL-UA,EUR,0,0,0
2026-03-02,23,PL-UA,EUR,14.16,235,235
2026-03-02,24,PL-UA,EUR,14.16,237,237
2026-03-02,1,SK-UA,EUR,40,124,124
2026-03-02,2,SK-UA,EUR,30,124,124
2026-03-02,3,SK-UA,EUR,20,159,158
2026-03-02,4,SK-UA,EUR,20,159,159
2026-03-02,5,SK-UA,EUR,7.5,177,177
2026-03-02,6,SK-UA,EUR,4.5,189,189
2026-03-02,7,SK-UA,EUR,7.5,223,223
2026-03-02,8,SK-UA,EUR,4.5,243,243
2026-03-02,9,SK-UA,EUR,4.88,229,229
2026-03-02,10,SK-UA,EUR,5,212,212
2026-03-02,11,SK-UA,EUR,4,212,212
2026-03-02,12,SK-UA,EUR,5,212,212
2026-03-02,13,SK-UA,EUR,19.73,177,177
2026-03-02,14,SK-UA,EUR,25.99,159,159
2026-03-02,15,SK-UA,EUR,25.99,177,177
2026-03-02,16,SK-UA,EUR,62.4,170,170
2026-03-02,17,SK-UA,EUR,79.28,269,269
2026-03-02,18,SK-UA,EUR,45.82,311,311
2026-03-02,19,SK-UA,EUR,30.22,311,311
2026-03-02,20,SK-UA,EUR,49.98,290,290
2026-03-02,21,SK-UA,EUR,76.1,248,248
2026-03-02,22,SK-UA,EUR,175,205,205
2026-03-02,23,SK-UA,EUR,500,140,140
2026-03-02,24,SK-UA,EUR,50,177,177
2026-03-02,1,UA-HU,EUR,0,0,0
2026-03-02,2,UA-HU,EUR,0,0,0
2026-03-02,3,UA-HU,EUR,0,0,0
2026-03-02,4,UA-HU,EUR,0,0,0
2026-03-02,5,UA-HU,EUR,0,0,0
2026-03-02,6,UA-HU,EUR,0,0,0
2026-03-02,7,UA-HU,EUR,0,0,0
2026-03-02,8,UA-HU,EUR,0,0,0
2026-03-02,9,UA-HU,EUR,0,0,0
2026-03-02,10,UA-HU,EUR,0,0,0
2026-03-02,11,UA-HU,EUR,0,0,0
2026-03-02,12,UA-HU,EUR,0,0,0
2026-03-02,13,UA-HU,EUR,0,0,0
2026-03-02,14,UA-HU,EUR,0,0,0
2026-03-02,15,UA-HU,EUR,0,0,0
2026-03-02,16,UA-HU,EUR,0,0,0
2026-03-02,17,UA-HU,EUR,0,0,0
2026-03-02,18,UA-HU,EUR,0,0,0
2026-03-02,19,UA-HU,EUR,0,0,0
2026-03-02,20,UA-HU,EUR,0,0,0
2026-03-02,21,UA-HU,EUR,0,0,0
2026-03-02,22,UA-HU,EUR,0,0,0
2026-03-02,23,UA-HU,EUR,0,0,0
2026-03-02,24,UA-HU,EUR,0,0,0
2026-03-02,1,UA-PL,EUR,0,0,0
2026-03-02,2,UA-PL,EUR,0,0,0
2026-03-02,3,UA-PL,EUR,0,0,0
2026-03-02,4,UA-PL,EUR,0,0,0
2026-03-02,5,UA-PL,EUR,0,0,0
2026-03-02,6,UA-PL,EUR,0,0,0
2026-03-02,7,UA-PL,EUR,0,0,0
2026-03-02,8,UA-PL,EUR,0,0,0
2026-03-02,9,UA-PL,EUR,0,0,0
2026-03-02,10,UA-PL,EUR,0,0,0
2026-03-02,11,UA-PL,EUR,0,0,0
2026-03-02,12,UA-PL,EUR,0,0,0
2026-03-02,13,UA-PL,EUR,0,0,0
2026-03-02,14,UA-PL,EUR,0,0,0
2026-03-02,15,UA-PL,EUR,0,0,0
2026-03-02,16,UA-PL,EUR,0,0,0
2026-03-02,17,UA-PL,EUR,0,0,0
2026-03-02,18,UA-PL,EUR,0,0,0
2026-03-02,19,UA-PL,EUR,0,0,0
2026-03-02,20,UA-PL,EUR,0,0,0
2026-03-02,21,UA-PL,EUR,0,0,0
2026-03-02,22,UA-PL,EUR,0,0,0
2026-03-02,23,UA-PL,EUR,0,0,0
2026-03-02,24,UA-PL,EUR,0,0,0
2026-03-02,1,UA-SK,EUR,0,0,0
2026-03-02,2,UA-SK,EUR,0,0,0
2026-03-02,3,UA-SK,EUR,0,0,0
2026-03-02,4,UA-SK,EUR,0,0,0
2026-03-02,5,UA-SK,EUR,0,0,0
2026-03-02,6,UA-SK,EUR,0,0,0
2026-03-02,7,UA-SK,EUR,0,0,0
2026-03-02,8,UA-SK,EUR,0,0,0
2026-03-02,9,UA-SK,EUR,0,0,0
2026-03-02,10,UA-SK,EUR,0,0,0
2026-03-02,11,UA-SK,EUR,0,0,0
2026-03-02,12,UA-SK,EUR,0,0,0
2026-03-02,13,UA-SK,EUR,0,0,0
2026-03-02,14,UA-SK,EUR,0,0,0
2026-03-02,15,UA-SK,EUR,0,0,0
2026-03-02,16,UA-SK,EUR,0,0,0
2026-03-02,17,UA-SK,EUR,0,0,0
2026-03-02,18,UA-SK,EUR,0,0,0
2026-03-02,19,UA-SK,EUR,0,0,0
2026-03-02,20,UA-SK,EUR,0,0,0
2026-03-02,21,UA-SK,EUR,0,0,0
2026-03-02,22,UA-SK,EUR,0,0,0
2026-03-02,23,UA-SK,EUR,0,0,0
2026-03-02,24,UA-SK,EUR,0,0,0
2026-03-03,1,HU-UA,EUR,150.11,297,297
2026-03-03,2,HU-UA,EUR,150.11,297,297
2026-03-03,3,HU-UA,EUR,15,297,297
2026-03-03,4,HU-UA,EUR,12.79,297,297
2026-03-03,5,HU-UA,EUR,10,344,344
2026-03-03,6,HU-UA,EUR,10,377,377
2026-03-03,7,HU-UA,EUR,23.55,608,608
2026-03-03,8,HU-UA,EUR,7.45,670,670
2026-03-03,9,HU-UA,EUR,20,573,573
2026-03-03,10,HU-UA,EUR,15.1,380,380
2026-03-03,11,HU-UA,EUR,7.99,380,380
2026-03-03,12,HU-UA,EUR,7.99,380,379
2026-03-03,13,HU-UA,EUR,150.11,307,307
2026-03-03,14,HU-UA,EUR,250.2,277,277
2026-03-03,15,HU-UA,EUR,110,371,371
2026-03-03,16,HU-UA,EUR,156,395,395
2026-03-03,17,HU-UA,EUR,111,659,659
2026-03-03,18,HU-UA,EUR,61.58,775,775
2026-03-03,19,HU-UA,EUR,38,775,775
2026-03-03,20,HU-UA,EUR,53.39,717,717
2026-03-03,21,HU-UA,EUR,101.23,603,603
2026-03-03,22,HU-UA,EUR,150.11,373,373
2026-03-03,23,HU-UA,EUR,250.2,340,340
2026-03-03,24,HU-UA,EUR,401.12,344,344
2026-03-03,1,MD-UA,EUR,1.99,60,59
2026-03-03,2,MD-UA,EUR,1.99,60,59
2026-03-03,3,MD-UA,EUR,1.99,60,60
2026-03-03,4,MD-UA,EUR,1.99,60,60
2026-03-03,5,MD-UA,EUR,1.99,60,59
2026-03-03,6,MD-UA,EUR,1.99,90,89
2026-03-03,7,MD-UA,EUR,10,100,100
2026-03-03,8,MD-UA,EUR,10,90,90
2026-03-03,9,MD-UA,EUR,10,60,60
2026-03-03,10,MD-UA,EUR,20,60,60
2026-03-03,11,MD-UA,EUR,20,55,55
2026-03-03,12,MD-UA,EUR,15.88,55,55
2026-03-03,13,MD-UA,EUR,15.88,55,55
2026-03-03,14,MD-UA,EUR,9.2,55,55
2026-03-03,15,MD-UA,EUR,10.44,60,60
2026-03-03,16,MD-UA,EUR,15,100,100
2026-03-03,17,MD-UA,EUR,0.99,100,100
2026-03-03,18,MD-UA,EUR,0.28,100,100
2026-03-03,19,MD-UA,EUR,0,100,96
2026-03-03,20,MD-UA,EUR,0,100,97
2026-03-03,21,MD-UA,EUR,0,100,91
2026-03-03,22,MD-UA,EUR,3,100,100
2026-03-03,23,MD-UA,EUR,3,70,70
2026-03-03,24,MD-UA,EUR,1.99,60,60
2026-03-03,1,PL-UA,EUR,14.21,219,219
2026-03-03,2,PL-UA,EUR,14.21,219,219
2026-03-03,3,PL-UA,EUR,5.55,219,219
2026-03-03,4,PL-UA,EUR,5.55,219,219
2026-03-03,5,PL-UA,EUR,5.55,237,237
2026-03-03,6,PL-UA,EUR,8,249,249
2026-03-03,7,PL-UA,EUR,0,0,0
2026-03-03,8,PL-UA,EUR,0,0,0
2026-03-03,9,PL-UA,EUR,0,0,0
2026-03-03,10,PL-UA,EUR,5.55,237,237
2026-03-03,11,PL-UA,EUR,5.55,237,237
2026-03-03,12,PL-UA,EUR,5.55,237,237
2026-03-03,13,PL-UA,EUR,9.71,219,219
2026-03-03,14,PL-UA,EUR,23.89,219,219
2026-03-03,15,PL-UA,EUR,38.98,254,254
2026-03-03,16,PL-UA,EUR,61.23,265,265
2026-03-03,17,PL-UA,EUR,0,0,0
2026-03-03,18,PL-UA,EUR,0,0,0
2026-03-03,19,PL-UA,EUR,0,0,0
2026-03-03,20,PL-UA,EUR,0,0,0
2026-03-03,21,PL-UA,EUR,0,0,0
2026-03-03,22,PL-UA,EUR,75.28,247,247
2026-03-03,23,PL-UA,EUR,50.74,235,235
2026-03-03,24,PL-UA,EUR,35,237,237
2026-03-03,1,RO-UA,EUR,100.11,140,140
2026-03-03,2,RO-UA,EUR,100.11,140,140
2026-03-03,3,RO-UA,EUR,47,140,140
2026-03-03,4,RO-UA,EUR,47,140,140
2026-03-03,5,RO-UA,EUR,32.9,158,158
2026-03-03,6,RO-UA,EUR,14.4,170,170
2026-03-03,7,RO-UA,EUR,47,257,257
2026-03-03,8,RO-UA,EUR,21.99,259,259
2026-03-03,9,RO-UA,EUR,30.55,222,222
2026-03-03,10,RO-UA,EUR,30.55,151,151
2026-03-03,11,RO-UA,EUR,35.64,151,151
2026-03-03,12,RO-UA,EUR,30.55,151,151
2026-03-03,13,RO-UA,EUR,30.55,133,133
2026-03-03,14,RO-UA,EUR,150,133,133
2026-03-03,15,RO-UA,EUR,51.03,168,168
2026-03-03,16,RO-UA,EUR,106.44,179,179
2026-03-03,17,RO-UA,EUR,102.21,278,278
2026-03-03,18,RO-UA,EUR,75,320,319
2026-03-03,19,RO-UA,EUR,63.89,320,320
2026-03-03,20,RO-UA,EUR,61.99,299,299
2026-03-03,21,RO-UA,EUR,82.83,257,257
2026-03-03,22,RO-UA,EUR,28.77,168,168
2026-03-03,23,RO-UA,EUR,100.11,156,156
2026-03-03,24,RO-UA,EUR,71,158,158
2026-03-03,1,SK-UA,EUR,22.99,124,124
2026-03-03,2,SK-UA,EUR,20,124,124
2026-03-03,3,SK-UA,EUR,10,124,124
2026-03-03,4,SK-UA,EUR,10,124,124
2026-03-03,5,SK-UA,EUR,9,142,142
2026-03-03,6,SK-UA,EUR,9,154,154
2026-03-03,7,SK-UA,EUR,15.88,243,243
2026-03-03,8,SK-UA,EUR,7,287,287
2026-03-03,9,SK-UA,EUR,11,250,250
2026-03-03,10,SK-UA,EUR,7.5,179,179
2026-03-03,11,SK-UA,EUR,7.5,179,179
2026-03-03,12,SK-UA,EUR,15,179,179
2026-03-03,13,SK-UA,EUR,29.37,154,154
2026-03-03,14,SK-UA,EUR,380,119,119
2026-03-03,15,SK-UA,EUR,18.1,154,154
2026-03-03,16,SK-UA,EUR,112.52,165,165
2026-03-03,17,SK-UA,EUR,112.52,264,264
2026-03-03,18,SK-UA,EUR,86.43,306,306
2026-03-03,19,SK-UA,EUR,51,306,306
2026-03-03,20,SK-UA,EUR,79.82,285,285
2026-03-03,21,SK-UA,EUR,105,243,243
2026-03-03,22,SK-UA,EUR,250.4,152,152
2026-03-03,23,SK-UA,EUR,255.52,140,140
2026-03-03,24,SK-UA,EUR,255.52,142,142
2026-03-03,1,UA-HU,EUR,0,0,0
2026-03-03,2,UA-HU,EUR,0,0,0
2026-03-03,3,UA-HU,EUR,0,0,0
2026-03-03,4,UA-HU,EUR,0,0,0
2026-03-03,5,UA-HU,EUR,0,0,0
2026-03-03,6,UA-HU,EUR,0,0,0
2026-03-03,7,UA-HU,EUR,0,0,0
2026-03-03,8,UA-HU,EUR,0,0,0
2026-03-03,9,UA-HU,EUR,0,0,0
2026-03-03,10,UA-HU,EUR,0,0,0
2026-03-03,11,UA-HU,EUR,0,0,0
2026-03-03,12,UA-HU,EUR,0,0,0
2026-03-03,13,UA-HU,EUR,0,0,0
2026-03-03,14,UA-HU,EUR,0,0,0
2026-03-03,15,UA-HU,EUR,0,0,0
2026-03-03,16,UA-HU,EUR,0,0,0
2026-03-03,17,UA-HU,EUR,0,0,0
2026-03-03,18,UA-HU,EUR,0,0,0
2026-03-03,19,UA-HU,EUR,0,0,0
2026-03-03,20,UA-HU,EUR,0,0,0
2026-03-03,21,UA-HU,EUR,0,0,0
2026-03-03,22,UA-HU,EUR,0,0,0
2026-03-03,23,UA-HU,EUR,0,0,0
2026-03-03,24,UA-HU,EUR,0,0,0
2026-03-03,1,UA-MD,EUR,0,0,0
2026-03-03,2,UA-MD,EUR,0,0,0
2026-03-03,3,UA-MD,EUR,0,0,0
2026-03-03,4,UA-MD,EUR,0,0,0
2026-03-03,5,UA-MD,EUR,0,0,0
2026-03-03,6,UA-MD,EUR,0,0,0
2026-03-03,7,UA-MD,EUR,0,0,0
2026-03-03,8,UA-MD,EUR,0,0,0
2026-03-03,9,UA-MD,EUR,0,0,0
2026-03-03,10,UA-MD,EUR,0,0,0
2026-03-03,11,UA-MD,EUR,0,0,0
2026-03-03,12,UA-MD,EUR,0,0,0
2026-03-03,13,UA-MD,EUR,0,0,0
2026-03-03,14,UA-MD,EUR,0,0,0
2026-03-03,15,UA-MD,EUR,0,0,0
2026-03-03,16,UA-MD,EUR,0,0,0
2026-03-03,17,UA-MD,EUR,0,0,0
2026-03-03,18,UA-MD,EUR,0,0,0
2026-03-03,19,UA-MD,EUR,0,0,0
2026-03-03,20,UA-MD,EUR,0,0,0
2026-03-03,21,UA-MD,EUR,0,0,0
2026-03-03,22,UA-MD,EUR,0,0,0
2026-03-03,23,UA-MD,EUR,0,0,0
2026-03-03,24,UA-MD,EUR,0,0,0
2026-03-03,1,UA-PL,EUR,0,0,0
2026-03-03,2,UA-PL,EUR,0,0,0
2026-03-03,3,UA-PL,EUR,0,0,0
2026-03-03,4,UA-PL,EUR,0,0,0
2026-03-03,5,UA-PL,EUR,0,0,0
2026-03-03,6,UA-PL,EUR,0,0,0
2026-03-03,7,UA-PL,EUR,0,0,0
2026-03-03,8,UA-PL,EUR,0,0,0
2026-03-03,9,UA-PL,EUR,0,0,0
2026-03-03,10,UA-PL,EUR,0,0,0
2026-03-03,11,UA-PL,EUR,0,0,0
